21.07.2023                                                                                               Salida dinámica de lista                                                                                                                                                     1

21.07.2023				                                                                                                                          PEDIDOS PENDIENTES																				  1

PEDIDOS PENDIENTES

		OrgVt	CDis		BqEn	Solic.	PrimFeEntr	ÚltEntrega	FePrefEnt.	ClVt	    Valor neto	Mon.	Doc.venta	ST	Solicitante	Nº pedido cliente	Descrip.breve	Nº de cliente 1	Contador de pedidos	Dirección	Barrio	Población	Teléfono
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157249	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	PLATAFORMA CROSS DOCKING BARRANQUIL	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	METRO MAYALES	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CPV-LILIANA PATRICIA FELEX ARRIETA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157269	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	PLATAFORMA BARRANQUILLA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	PLATAFORMA CROSS DOCKING BARRANQUIL	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	METRO RIOHACHA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CPV-LILIANA PATRICIA FELEX ARRIETA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157270	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	PLATAFORMA BARRANQUILLA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	METRO GIRON	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA CROSSDOKING BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV-YESSICA PAOLA VALERO JAIMES	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157264	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	PLATAFORMA CROSS DOCKING BARRANQUIL	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	METRO LA 30	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CPV-LILIANA PATRICIA FELEX ARRIETA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157254	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	PLATAFORMA BARRANQUILLA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	PLATAFORMA CROSS DOCKING BARRANQUIL	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	METRO MONTERIA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	CPV-SHIRLEYS LOPEZ MARIMON	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157258	B	CENCOSUD COLOMBIA SA	122-444641	No tratado	PLATAFORMA BARRANQUILLA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA CROSSDOKING BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	METRO LIBERTADORES	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV-YESSICA PAOLA VALERO JAIMES	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157255	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA CROSSDOKING BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	METRO FLORIDABLANCA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV-YESSICA PAOLA VALERO JAIMES	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157246	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA CROSSDOKING BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	METRO SAN GIL	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	RV-YESSICA PAOLA VALERO JAIMES	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157242	B	CENCOSUD COLOMBIA SA	127-448885	No tratado	PLATAFORMA BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	PLATAFORMA CROSSDOKING BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	JUMBO MEGA MALL	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	RV-YESSICA PAOLA VALERO JAIMES	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157247	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	PLATAFORMA BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	PLATAFORMA CROSSDOKING BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	JUMBO SAN SILVESTRE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	RV- ALEJANDRO CALAD POSADA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	RV-YESSICA PAOLA VALERO JAIMES	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157253	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	PLATAFORMA BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157256	B	CENCOSUD COLOMBIA SA	127-448893	No tratado		                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157256	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157256	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	PLATAFORMA CROSSDOKING BUCARAMANGA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157256	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	CENCOSUD COLOMBIA SA	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157256	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	JUMBO CANAVERAL	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
		1000	01			1000007000	20.07.2023	29.07.2023	29.07.2023	ZEDI	      272,052	COP	903157256	B	CENCOSUD COLOMBIA SA	127-448893	No tratado	RV-FLOR JAZMIN TORRES BUSTAMANTE	                 1	CR 35 A 16 80 BG 9 PARQUE INDUSTRIA		Bogotá	7429800
